Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1954,H,1.23230689525949,1,0.103348384746613,1,1.2215328369032277,22,1,1,H,C.H,H,NA,H,D,FALSE
1955,H,1.08899602211024,1,0.158689910661512,2,1.0467230722973286,26,1,1,H,C.H,H,NA,H,D,FALSE
1956,D,0.743335354199973,0.839388660494594,0.0407264306570579,3,0.8109246274404243,31,2,2,D,C.D,D,0.8563832380486469,D,D,TRUE
1956,H,1.59971859224862,0.160611339505406,0.0407264306570579,3,0.8109246274404243,31,2,2,H,C.H,H,NA,H,H,TRUE
1957,D,0.709234649293873,0.901739466061302,0.128559643856409,4,0.7878760618517541,39,2,2,D,C.D,D,1.316269886788447,D,H,FALSE
1957,H,2.02550453608232,0.0982605339386984,0.128559643856409,4,0.7878760618517541,39,2,2,H,C.H,H,NA,H,H,TRUE
1958,D,0.721895490769453,0.936532940134574,0.0992635782675583,5,0.7566468892003685,47,2,2,D,C.D,D,1.4732662547947868,D,H,FALSE
1958,H,2.19516174556424,0.0634670598654264,0.0992635782675583,5,0.7566468892003685,47,2,2,H,C.H,H,NA,H,H,TRUE
1959,D,0.68007127050716,0.802594191353953,0.0406010800089294,6,0.7744112175647336,50,2,2,D,C.D,D,0.6410376807336601,D,H,FALSE
1959,H,1.32110895124082,0.197405808646048,0.0406010800089294,6,0.7744112175647336,50,2,2,H,C.H,H,NA,H,H,TRUE
1960,D,0.966347127706307,0.982068950399051,0.119312525547558,7,0.9580347471265228,57,2,2,D,C.D,D,1.718297817559833,D,D,TRUE
1960,H,2.68464494526614,0.017931049600949,0.119312525547558,7,0.9580347471265228,57,2,2,H,C.H,H,NA,H,R,FALSE
1961,D,0.960343703306097,0.98591548612614,0.10058532360867,8,0.9143759655326553,71,2,2,D,C.D,D,2.4203236425270434,D,D,TRUE
1961,H,3.38066734583314,0.0140845138738594,0.10058532360867,8,0.9143759655326553,71,2,2,H,C.H,H,NA,H,R,FALSE
1962,H,0.954304265485512,1,0.118553705008923,9,0.9672248450431501,77,1,1,H,C.H,H,NA,H,D,FALSE
1963,H,0.915573308620872,1,0.107520253455244,10,0.9038297014949654,86,1,1,H,C.H,H,NA,H,D,FALSE
1964,H,0.980438866225108,1,0.0833715743302061,11,0.9907046668253019,102,1,1,H,C.H,H,NA,H,D,FALSE
1965,D,0.996927504440563,0.973974479150989,0.0847814349820537,12,1.0067228913665422,116,2,2,D,C.D,D,1.1789103602819968,D,D,TRUE
1965,H,2.17583786472256,0.0260255208490112,0.0847814349820537,12,1.0067228913665422,116,2,2,H,C.H,H,NA,H,R,FALSE
1966,H,0.9936638318808745,0.495901639344262,0.0641730902316594,13,1.0053285662826337,122,3,3,D,C.D,D,4.302627498731226e-8,H,D,FALSE
1966,H,0.9936638318808745,0.495901639344262,0.0641730902316594,13,1.0053285662826337,122,3,3,H,C.H,H,2.795525573011728,H,D,FALSE
1966,R,3.78918942640574,0.00819672131147548,0.0641730902316594,13,1.0053285662826337,122,3,3,R,C.R,R,NA,R,R,TRUE
1967,D,0.950882850370015,0.547888302517769,0.175377394372594,14,0.9342527025148513,137,2,2,D,C.D,D,0.05665146880239502,D,D,TRUE
1967,H,1.00753431917241,0.452111697482232,0.175377394372594,14,0.9342527025148513,137,2,2,H,C.H,H,NA,H,D,FALSE
1968,D,0.863408906489757,0.467173820623592,0.0916505952596148,15,0.9129173715887503,142,2,2,D,C.D,D,0.08669868985209706,D,D,TRUE
