Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1973,H,0.958018127849016,1,0.0241145002130528,1,0.9557977128810284,16,1,1,H,C.H,H,NA,H,H,TRUE
1974,D,0.818878267956852,0.647628748579683,0.00587720362541426,2,0.9092166794490513,16,2,2,D,C.D,D,0.26546033208404807,D,H,FALSE
1974,H,1.0843386000409,0.352371251420317,0.00587720362541426,2,0.9092166794490513,16,2,2,H,C.H,H,NA,H,H,TRUE
1975,H,1.09290504527349,1,0.0163830001747863,3,1.0898328324364341,22,1,1,H,C.H,H,NA,H,H,TRUE
1976,H,1.05093685272506,1,0.0185557234271054,4,1.0533043206224557,24,1,1,H,C.H,H,NA,H,H,TRUE
1977,H,1.0160688098215,1,0.0355576425286572,5,1.0244297876685708,26,1,1,H,C.H,H,NA,H,H,TRUE
1978,H,1.08324177486948,0.93040405213865,0.0288611713054274,6,1.0977257371777673,28,2,2,D,C.D,D,0.9331348410918501,D,H,FALSE
1978,R,2.01637661596133,0.0695959478613501,0.0288611713054274,6,1.0977257371777673,28,2,2,H,C.H,H,NA,H,R,FALSE
1979,H,1.00598530117987,0.967550172691444,0.0375359513774432,7,1.01471731650841,31,2,2,D,C.D,D,0.9540785834443799,D,H,FALSE
1979,R,1.96006388462425,0.0324498273085555,0.0375359513774432,7,1.01471731650841,31,2,2,H,C.H,H,NA,H,R,FALSE
1980,H,0.941713422648331,1,0.0511404485891363,8,0.9503888527343406,35,1,1,H,C.H,H,NA,H,H,TRUE
1981,H,0.972807377398071,0.914696571728378,0.0516199927571912,9,0.9785401621980904,44,2,2,D,C.D,D,1.040808245638869,D,H,FALSE
1981,R,2.01361562303694,0.0853034282716214,0.0516199927571912,9,0.9785401621980904,44,2,2,H,C.H,H,NA,H,R,FALSE
1982,H,0.92820502178977,0.908615455621488,0.0207874172404123,10,0.9386392424763749,48,2,2,D,C.D,D,0.50604961008878,D,H,FALSE
1982,R,1.43425463187855,0.091384544378512,0.0207874172404123,10,0.9386392424763749,48,2,2,H,C.H,H,NA,H,R,FALSE
1983,H,0.9952816718485484,0.5,0.0822222939878798,11,0.9867817712010984,49,2,2,H,C.H,H,NA,H,H,TRUE
1983,H,0.9952816718485484,0.5,0.0822222939878798,11,0.9867817712010984,49,2,2,D,C.D,D,0.04768575198746294,H,H,TRUE
1984,D,1.2731468090977,0.512104576448692,6.73986335391848,12,1.0006351021454085,58,2,2,D,C.D,D,0.31199662950024987,D,H,FALSE
1984,H,1.58514343859795,0.487895423551308,6.73986335391848,12,1.0006351021454085,58,2,2,H,C.H,H,NA,H,H,TRUE
1985,H,0.934792176779489,1,0.0443130246288112,13,0.9209662595797513,63,1,1,H,C.H,H,NA,H,H,TRUE
1986,H,0.917784224719446,1,0.0234987526872036,14,0.9134021135022529,68,1,1,H,C.H,H,NA,H,H,TRUE
1987,H,0.996550968036623,1,0.0374486541109634,15,0.9925127676919255,68,1,1,H,C.H,H,NA,H,H,TRUE
1988,H,1.03454434729149,1,0.0549243071296085,16,1.0301951038811945,75,1,1,H,C.H,H,NA,H,H,TRUE
1989,H,0.915203441677841,1,0.0658496776175958,17,0.9324086011057064,78,1,1,H,C.H,H,NA,H,H,TRUE
1990,H,1.025829638756,1,0.105532676097811,18,1.0202739604533237,79,1,1,H,C.H,H,NA,H,H,TRUE
1991,H,0.949974685431765,1,0.0524509603362709,19,0.9476687086496671,80,1,1,H,C.H,H,NA,H,H,TRUE
1992,H,0.9544287785833655,0.49374980939237045,0.0499383352040036,20,0.9585549371704417,80,3,3,D,C.D,D,8.543988166269667e-4,H,H,TRUE
1992,H,0.9544287785833655,0.49374980939237045,0.0499383352040036,20,0.9585549371704417,80,3,3,H,C.H,H,1.476993783787171,H,H,TRUE
1992,R,2.43184976177885,0.0125003812152591,0.0499383352040036,20,0.9585549371704417,80,3,3,R,C.R,R,NA,R,R,TRUE
1993,H,0.996942772128049,0.952294091365822,0.0550242482586438,21,1.0132829568722066,80,2,2,D,C.D,D,0.8204852095999209,D,H,FALSE
1993,R,1.81742798172797,0.0477059086341783,0.0550242482586438,21,1.0132829568722066,80,2,2,H,C.H,H,NA,H,R,FALSE
1994,H,1.03572851684948,1,0.0638046994164558,22,1.0491589452577117,80,1,1,H,C.H,H,NA,H,H,TRUE
1995,H,1.0784183747176899,0.5,0.0715519135591965,23,1.0663753354156362,80,2,2,H,C.H,H,NA,H,H,TRUE
1995,H,1.0784183747176899,0.5,0.0715519135591965,23,1.0663753354156362,80,2,2,D,C.D,D,0.06298910802364,H,H,TRUE
1996,H,1.0190340452598545,0.5,0.0679109816204569,24,1.0144648837214831,80,2,2,H,C.H,H,NA,H,H,TRUE
1996,H,1.0190340452598545,0.5,0.0679109816204569,24,1.0144648837214831,80,2,2,D,C.D,D,0.05474357812621111,H,H,TRUE
1997,H,1.055255629206945,0.5000000000000006,0.0972794995299109,25,1.035427558033785,80,2,2,H,C.H,H,NA,H,H,TRUE
1997,H,1.055255629206945,0.5000000000000006,0.0972794995299109,25,1.035427558033785,80,2,2,D,C.D,D,0.08016262559158993,H,H,TRUE
1998,H,1.14205075725332,1,0.0977190836323938,26,1.1328618139773534,80,1,1,H,C.H,H,NA,H,H,TRUE
1999,H,1.00649271266377,0.921801714372804,0.0825042419178126,27,1.0410348450161202,80,2,2,D,C.D,D,0.99325376783805,D,H,FALSE
1999,R,1.99974648050182,0.0781982856271958,0.0825042419178126,27,1.0410348450161202,80,2,2,H,C.H,H,NA,H,R,FALSE
2000,H,0.9428449245801329,0.5,0.117504316354632,28,0.9257402050156956,80,2,2,H,C.H,H,NA,H,H,TRUE
2000,H,0.9428449245801329,0.5,0.117504316354632,28,0.9257402050156956,80,2,2,D,C.D,D,0.10949039915884595,H,H,TRUE
2001,D,0.311433308402544,0.143956383532347,0.0315676146800173,29,1.0043776654826666,80,3,3,D,C.D,D,0.7189025065769561,D,D,TRUE
2001,H,1.0303358149795,0.761357904263198,0.0315676146800173,29,1.0043776654826666,80,3,3,H,C.H,H,0.5856203219121199,H,H,TRUE
2001,R,1.61595613689162,0.0946857122044552,0.0315676146800173,29,1.0043776654826666,80,3,3,R,C.R,R,NA,R,H,FALSE
2002,H,0.9242349655904729,0.5,0.0980528306655672,30,0.9007521850745993,80,2,2,H,C.H,H,NA,H,H,TRUE
2002,H,0.9242349655904729,0.5,0.0980528306655672,30,0.9007521850745993,80,2,2,D,C.D,D,0.11173644133424998,H,H,TRUE
