Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1978,H,0.84104523428863,1,0.14234679639847,22,0.8453940027385932,37,1,1,H,C.H,H,NA,H,H,TRUE
1979,H,0.986382950396206,1,0.180964478908725,23,0.9789027384228071,38,1,1,H,C.H,H,NA,H,H,TRUE
1980,H,0.870917995154473,1,0.131843769468485,24,0.8620387567660022,40,1,1,H,C.H,H,NA,H,H,TRUE
1981,D,0.207766357309729,0.198988140412679,0.00171544916814408,25,0.8209723514954919,40,3,3,D,C.D,D,0.61332042589724,D,D,TRUE
1981,H,0.821086783206969,0.598994517179561,0.0292096047194729,25,0.8209723514954919,40,3,3,H,C.H,H,0.615538855017721,H,D,FALSE
1981,R,1.43662563822469,0.202017342407761,0.0119698995331628,25,0.8209723514954919,40,3,3,R,C.R,R,NA,R,R,TRUE
1982,H,0.748520472819335,1,0.141693231163857,26,0.7453850052279839,45,1,1,H,C.H,H,NA,H,H,TRUE
1983,D,0.8938370899778,0.981516502309428,0.153481948436949,27,0.88892132372575,55,2,2,D,C.D,D,1.87888020830257,D,H,FALSE
1983,H,2.77271729828037,0.0184834976905717,0.153481948436949,27,0.88892132372575,55,2,2,H,C.H,H,NA,H,H,TRUE
1984,H,0.983459737764691,1,0.154664934597205,28,0.9783831186626744,56,1,1,H,C.H,H,NA,H,H,TRUE
1985,D,0.899982780584635,0.914545625210674,0.105447883521376,29,0.9207407051701336,58,2,2,D,C.D,D,1.739259681266925,D,H,FALSE
1985,H,2.63924246185156,0.0854543747893263,0.105447883521376,29,0.9207407051701336,58,2,2,H,C.H,H,NA,H,H,TRUE
1986,H,1.00104400872676,0.94928028358818,0.164816992441093,30,1.0135492726145867,58,2,2,D,C.D,D,2.06604543486441,D,H,FALSE
1986,R,3.06708944359117,0.0507197164118197,0.164816992441093,30,1.0135492726145867,58,2,2,H,C.H,H,NA,H,R,FALSE
1987,D,0.870855432698143,0.935826121570276,0.11584516833489,31,0.8967695281390434,62,2,2,D,C.D,D,1.689774243570367,D,H,FALSE
1987,H,2.56062967626851,0.064173878429724,0.11584516833489,31,0.8967695281390434,62,2,2,H,C.H,H,NA,H,H,TRUE
1988,D,0.871735188776294,0.906056257151005,0.144522226548185,32,0.9469122380735443,63,2,2,D,C.D,D,1.2115957163865163,D,H,FALSE
1988,H,2.08333090516281,0.0939437428489951,0.144522226548185,32,0.9469122380735443,63,2,2,H,C.H,H,NA,H,H,TRUE
1989,H,1.11142602145198,1,0.283483010308414,33,1.0990769241366976,63,1,1,H,C.H,H,NA,H,H,TRUE
1990,H,0.968211687938536,1,0.242157483248127,34,0.9549532430581482,64,1,1,H,C.H,H,NA,H,H,TRUE
1991,D,1.03821450095922,0.920869730978869,0.183523361892253,35,1.0873020990567126,64,2,2,D,C.D,D,1.39510157876786,D,H,FALSE
1991,H,2.43331607972708,0.0791302690211312,0.183523361892253,35,1.0873020990567126,64,2,2,H,C.H,H,NA,H,H,TRUE
1992,H,1.01378099505293,0.963568809162853,0.235330583995728,36,1.0027099313288543,64,2,2,D,C.D,D,1.94820825520087,D,H,FALSE
1992,R,2.9619892502538,0.0364311908371466,0.235330583995728,36,1.0027099313288543,64,2,2,H,C.H,H,NA,H,R,FALSE
1993,D,0.76566523577604,0.874942187603546,0.129474335898412,37,0.8549213145791467,64,2,2,D,C.D,D,1.1758581653457099,D,H,FALSE
1993,H,1.94152340112175,0.125057812396454,0.129474335898412,37,0.8549213145791467,64,2,2,H,C.H,H,NA,H,H,TRUE
1994,H,1.04900452467086,1,0.25435438863115,38,1.0437684060098162,64,1,1,H,C.H,H,NA,H,H,TRUE
1995,H,1.054219667560195,0.492186830449469,0.198507137306755,39,1.0677772103043257,64,3,3,D,C.D,D,0.001138877202589983,H,H,TRUE
1995,H,1.054219667560195,0.492186830449469,0.198507137306755,39,1.0677772103043257,64,3,3,H,C.H,H,3.09809623282335,H,H,TRUE
1995,R,4.15288533898484,0.0156263391010622,0.198507137306755,39,1.0677772103043257,64,3,3,R,C.R,R,NA,R,R,TRUE
1996,H,1.02359352253751,1,0.30949480825852,40,1.0040538052884653,64,1,1,H,C.H,H,NA,H,H,TRUE
1997,H,0.978813554905975,1,0.206698864043102,41,0.988012018581583,64,1,1,H,C.H,H,NA,H,H,TRUE
1998,D,0.324763164257851,0.259257403525028,0.0792276904326875,42,0.9937294167500432,64,2,2,D,C.D,D,0.8715715836252289,D,D,TRUE
1998,H,1.19633474788308,0.740742596474972,0.0792276904326875,42,0.9937294167500432,64,2,2,H,C.H,H,NA,H,H,TRUE
1999,H,0.976111181956551,1,0.196322671405089,43,0.9855779566815318,64,1,1,H,C.H,H,NA,H,H,TRUE
2000,H,0.837087594979021,1,0.159442834211493,44,0.8236423591554969,64,1,1,H,C.H,H,NA,H,H,TRUE
2001,H,0.841460763487646,1,0.133557880418704,45,0.8253199658455218,64,1,1,H,C.H,H,NA,H,H,TRUE
2002,H,0.74220765657462,1,0.147457956523701,46,0.7324815794650587,64,1,1,H,C.H,H,NA,H,H,TRUE
2003,H,0.77610265903395,1,0.171649808303325,47,0.7695877707898547,64,1,1,H,C.H,H,NA,H,H,TRUE
2004,D,0.861208461959364,0.543800976559619,0.135058458910664,48,0.8982808010700916,64,2,2,D,C.D,D,0.11099064871390008,D,D,TRUE
2004,H,0.972199110673264,0.456199023440381,0.135058458910664,48,0.8982808010700916,64,2,2,H,C.H,H,NA,H,D,FALSE
2005,D,0.0641311088911704,0.0317115310584265,0.0355789594174518,49,1.1657051182653027,64,3,3,D,C.D,D,1.0277412602690295,D,D,TRUE
2005,H,1.0918723691602,0.816850632318624,0.0355789594174518,49,1.1657051182653027,64,3,3,H,C.H,H,0.71665845151788,H,H,TRUE
2005,R,1.80853082067808,0.15143783662295,0.0355789594174518,49,1.1657051182653027,64,3,3,R,C.R,R,NA,R,H,FALSE
2006,D,0.0649501694282271,0.062457432492861203,3.24652118170649e-4,50,1.1783024050401472,64,3,3,D,C.D,D,1.130219074271853,D,D,TRUE
2006,H,1.19516924370008,0.362944304084544,0.00686966752287207,50,1.1783024050401472,64,3,3,H,C.H,H,-0.01593899092748008,H,H,TRUE
2006,R,1.1792302527726,0.574598263422596,0.0853166700545578,50,1.1783024050401472,64,3,3,R,C.R,R,NA,R,H,FALSE
2007,D,0.318907590989075,0.127261954637885,0.0609205790728648,51,1.2768602776533218,64,2,2,D,C.D,D,1.021546296747945,D,D,TRUE
2007,H,1.34045388773702,0.872738045362115,0.0609205790728648,51,1.2768602776533218,64,2,2,H,C.H,H,NA,H,H,TRUE
2008,H,1.10858605050397,1,0.102850753942803,52,1.0940045899966004,64,1,1,H,C.H,H,NA,H,H,TRUE
2009,H,1.11299372087784,1,0.0865954535666242,53,1.1126662616150624,61,1,1,H,C.H,H,NA,H,H,TRUE
2010,D,0.716650916351691,0.581228525392975,0.170251596917018,54,0.6799715963129503,53,2,2,D,C.D,D,0.101314907580218,D,D,TRUE
2010,H,0.817965823931909,0.418771474607025,0.170251596917018,54,0.6799715963129503,53,2,2,H,C.H,H,NA,H,D,FALSE
