Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1956,H,1.54919008847557,0.297805840014396,0.0197785786665446,47,1.1657106550150125,58,2,2,H,C.H,H,NA,H,H,TRUE
1957,D,0.9108852151193,0.805281231542911,0.0375643512352458,48,1.00340156308222,58,2,2,D,C.D,D,0.8632656299253499,D,D,TRUE
1957,H,1.77415084504465,0.194718768457089,0.0375643512352458,48,1.00340156308222,58,2,2,H,C.H,H,NA,H,H,TRUE
1958,D,0.963521391944659,0.933094385706238,0.0492660245364481,49,0.98097696701534,58,2,2,D,C.D,D,0.903986198009231,D,D,TRUE
1958,H,1.86750758995389,0.0669056142937626,0.0492660245364481,49,0.98097696701534,58,2,2,H,C.H,H,NA,H,H,TRUE
1959,D,0.951277741429691,0.918808534600759,0.0507621756608285,50,0.9636601358549887,58,2,2,D,C.D,D,0.830876554632109,D,D,TRUE
1959,H,1.7821542960618,0.0811914653992415,0.0507621756608285,50,0.9636601358549887,58,2,2,H,C.H,H,NA,H,H,TRUE
1960,D,0.98281244999946,0.814564695317086,0.0406306368509948,51,1.0561190749949625,58,2,2,D,C.D,D,0.54768287599944,D,D,TRUE
1960,H,1.5304953259989,0.185435304682914,0.0406306368509948,51,1.0561190749949625,58,2,2,H,C.H,H,NA,H,H,TRUE
1961,D,1.19258553129002,0.889330734326902,0.0275156753084157,52,1.2106777136944862,58,2,2,D,C.D,D,0.6938460061984699,D,D,TRUE
1961,H,1.88643153748849,0.110669265673098,0.0275156753084157,52,1.2106777136944862,58,2,2,H,C.H,H,NA,H,H,TRUE
1962,D,0.900099528601287,0.771670897693756,0.0726792786437817,53,1.0440116327841042,58,2,2,D,C.D,D,0.730005614756303,D,D,TRUE
1962,H,1.63010514335759,0.228329102306244,0.0726792786437817,53,1.0440116327841042,58,2,2,H,C.H,H,NA,H,H,TRUE
1963,D,0.980071392650798,0.923997189339936,0.0445222560743844,54,1.0054182812772707,58,2,2,D,C.D,D,0.7527694898384021,D,D,TRUE
1963,H,1.7328408824892,0.0760028106600639,0.0445222560743844,54,1.0054182812772707,58,2,2,H,C.H,H,NA,H,H,TRUE
1964,D,1.31342820786884,0.965516840946422,0.0451347274540868,55,1.3214537362047225,58,2,2,D,C.D,D,1.3150787707745302,D,D,TRUE
1964,H,2.62850697864337,0.0344831590535776,0.0451347274540868,55,1.3214537362047225,58,2,2,H,C.H,H,NA,H,H,TRUE
1965,D,1.33915082463341,0.965051902900324,0.0504418252792963,56,1.3476766388376802,58,2,2,D,C.D,D,1.31839462756025,D,D,TRUE
1965,H,2.65754545219366,0.0349480970996763,0.0504418252792963,56,1.3476766388376802,58,2,2,H,C.H,H,NA,H,H,TRUE
1966,D,1.26773259536798,0.902383610935205,0.0854974129900008,57,1.3027864070302824,58,2,2,D,C.D,D,1.06042917232579,D,D,TRUE
1966,H,2.32816176769377,0.0976163890647948,0.0854974129900008,57,1.3027864070302824,58,2,2,H,C.H,H,NA,H,H,TRUE
1967,D,1.11357286063049,0.965445537433015,0.0769321103977777,58,1.0554275692447728,58,2,2,D,C.D,D,1.91011506440636,D,D,TRUE
1967,H,3.02368792503685,0.0345544625669842,0.0769321103977777,58,1.0554275692447728,58,2,2,H,C.H,H,NA,H,H,TRUE
1968,D,1.07163814013298,0.914889092694904,0.0335717071651467,59,1.094342274867617,58,2,2,D,C.D,D,0.79547057836801,D,D,TRUE
1968,H,1.86710871850099,0.0851109073050959,0.0335717071651467,59,1.094342274867617,58,2,2,H,C.H,H,NA,H,H,TRUE
1969,D,1.05429507186682,0.932962414590108,0.0590379145621539,60,1.097903915912585,58,2,2,D,C.D,D,0.90985464635297,D,D,TRUE
1969,H,1.96414971821979,0.0670375854098922,0.0590379145621539,60,1.097903915912585,58,2,2,H,C.H,H,NA,H,H,TRUE
1970,D,0.856798167523829,0.948275744138978,0.0426751052652897,61,0.8484348606514235,58,2,2,D,C.D,D,1.5596571552090612,D,D,TRUE
1970,H,2.41645532273289,0.0517242558610215,0.0426751052652897,61,0.8484348606514235,58,2,2,H,C.H,H,NA,H,H,TRUE
1971,D,0.893599249990385,0.949316144711624,0.0503471178625793,62,0.902476532365796,58,2,2,D,C.D,D,1.0560242388351049,D,D,TRUE
1971,H,1.94962348882549,0.0506838552883767,0.0503471178625793,62,0.902476532365796,58,2,2,H,C.H,H,NA,H,H,TRUE
1972,D,0.912021802664597,0.948381768597005,0.0323898598183846,63,0.9283152282550552,58,2,2,D,C.D,D,0.609768388569333,D,D,TRUE
1972,H,1.52179019123393,0.0516182314029954,0.0323898598183846,63,0.9283152282550552,58,2,2,H,C.H,H,NA,H,H,TRUE
1973,H,1.12873378498436,0.49137930527481755,0.0503469894533408,64,1.133585128305566,58,3,3,D,C.D,D,6.996592472598984e-4,H,H,TRUE
1973,H,1.12873378498436,0.49137930527481755,0.0503469894533408,64,1.133585128305566,58,3,3,H,C.H,H,1.5709482079301602,H,H,TRUE
1973,R,2.70003182253815,0.0172413894503652,0.0503469894533408,64,1.133585128305566,58,3,3,R,C.R,R,NA,R,H,FALSE
1974,H,1.19819047881916,1,0.0654975616588819,65,1.1913544391034054,58,1,1,H,C.H,H,NA,H,D,FALSE
1975,H,1.4367117989884,1,0.134821454833945,66,1.4359363224640582,58,1,1,H,C.H,H,NA,H,D,FALSE
1976,H,1.29828754601282,1,0.114953521373023,67,1.2886231270686725,58,1,1,H,C.H,H,NA,H,D,FALSE
1977,D,1.15658011739814,0.866418141891833,0.0714097374587763,68,1.235091032279884,58,2,2,D,C.D,D,0.8315664593162699,D,D,TRUE
1977,H,1.98814657671441,0.133581858108167,0.0714097374587763,68,1.235091032279884,58,2,2,H,C.H,H,NA,H,H,TRUE
1978,H,1.00330576643329,1,0.115729984233534,69,0.9756953355802794,58,1,1,H,C.H,H,NA,H,D,FALSE
1979,D,0.288566173365595,0.592315829687679,0.00588712318773293,70,0.38223665434926174,58,3,3,D,C.D,D,0.22082361292421604,D,D,TRUE
1979,H,0.509389786289811,0.338492750795476,0.00588712318773293,70,0.38223665434926174,58,3,3,H,C.H,H,0.40833180528160395,H,D,FALSE
1979,R,0.917721591571415,0.0691914195168446,0.00588712318773293,70,0.38223665434926174,58,3,3,R,C.R,R,NA,R,H,FALSE
1980,D,0.249223145830127,0.404874558353391,0.016758159201611,71,0.4289156685356324,58,2,2,D,C.D,D,0.30253418075813804,D,D,TRUE
1980,H,0.551757326588265,0.595125441646609,0.016758159201611,71,0.4289156685356324,58,2,2,H,C.H,H,NA,H,D,FALSE
1981,H,0.472782352278649,1,0.0706333417346686,72,0.4678465112439492,58,1,1,H,C.H,H,NA,H,H,TRUE
1982,H,0.344854092417266,1,0.0301860160665007,73,0.34126040289780074,58,1,1,H,C.H,H,NA,H,H,TRUE
1983,D,0.560761620531327,0.28790033809998,0.0111381338212537,74,0.31213547666773866,57,2,2,H,C.H,H,NA,H,D,FALSE
1983,H,0.222481391810595,0.71209966190002,0.0111381338212537,74,0.31213547666773866,57,2,2,D,C.D,D,0.33828022872073205,D,H,FALSE
1984,D,0.258309826565807,0.581220444661215,0.0195599914634769,75,0.45681468025319416,57,2,2,D,C.D,D,0.490366646844038,D,D,TRUE
1984,H,0.748676473409845,0.418779555338785,0.0195599914634769,75,0.45681468025319416,57,2,2,H,C.H,H,NA,H,D,FALSE
1985,D,0.417987957400848,0.603304283084638,0.0564733975604211,76,0.7248447607494307,57,2,2,D,C.D,D,0.786905205911772,D,D,TRUE
1985,H,1.20489316331262,0.396695716915362,0.0564733975604211,76,0.7248447607494307,57,2,2,H,C.H,H,NA,H,H,TRUE
1986,D,0.285476908092478,0.245635287995612,0.0250550464873665,77,0.9852418134176194,57,3,3,D,C.D,D,0.5298378011412039,D,D,TRUE
1986,H,0.815314709233682,0.286773073170351,0.0250550464873665,77,0.9852418134176194,57,3,3,H,C.H,H,0.624529746791418,H,H,TRUE
1986,R,1.4398444560251,0.467591638834038,0.0250550464873665,77,0.9852418134176194,57,3,3,R,C.R,R,NA,R,H,FALSE
1987,D,0.518469184592675,0.3091961215271,0.0375885486962555,78,0.9725192399498752,57,2,2,D,C.D,D,0.6411251533425151,D,D,TRUE
1987,H,1.15959433793519,0.6908038784729,0.0375885486962555,78,0.9725192399498752,57,2,2,H,C.H,H,NA,H,H,TRUE
1988,D,0.694827180997504,0.609922013670045,0.0853222223715272,79,1.109944706544846,57,2,2,D,C.D,D,1.090344551370416,D,D,TRUE
1988,H,1.78517173236792,0.390077986329955,0.0853222223715272,79,1.109944706544846,57,2,2,H,C.H,H,NA,H,H,TRUE
1989,H,1.13305740670234,1,0.166083907887168,80,1.1497006435439345,57,1,1,H,C.H,H,NA,H,D,FALSE
1990,H,1.27757351636184,1,0.213245122474357,81,1.290820402139862,57,1,1,H,C.H,H,NA,H,D,FALSE
1991,D,1.04719465546606,0.781326074549468,0.0988815217258306,82,1.1955522600488164,57,2,2,D,C.D,D,0.9299065301659399,D,D,TRUE
1991,H,1.977101185632,0.218673925450532,0.0988815217258306,82,1.1955522600488164,57,2,2,H,C.H,H,NA,H,H,TRUE
1992,H,0.967164257302473,1,0.208106566771155,83,0.9530723830313448,57,1,1,H,C.H,H,NA,H,D,FALSE
1993,D,0.231698524974169,0.0948448787966149,0.0524250141541427,84,0.9737885844457657,57,2,2,D,C.D,D,0.795767300030731,D,D,TRUE
1993,H,1.0274658250049,0.905155121203385,0.0524250141541427,84,0.9737885844457657,57,2,2,H,C.H,H,NA,H,D,FALSE
1994,H,0.752546477534833,1,0.13055574939964,85,0.7457837131158727,57,1,1,H,C.H,H,NA,H,H,TRUE
1995,D,0.955866316609897,0.942691352744052,0.108503941280831,86,0.9834380821153117,57,2,2,D,C.D,D,1.5294503603181333,D,D,TRUE
1995,H,2.48531667692803,0.0573086472559478,0.108503941280831,86,0.9834380821153117,57,2,2,H,C.H,H,NA,H,H,TRUE
1996,D,0.285049359141955,0.544590652519545,0.0241479194420375,87,0.6611334073965529,57,2,2,D,C.D,D,0.8639181680962651,D,D,TRUE
1996,H,1.14896752723822,0.455409347480455,0.0241479194420375,87,0.6611334073965529,57,2,2,H,C.H,H,NA,H,H,TRUE
1997,D,0.246880388552567,0.126478617184064,0.0945871797531853,88,1.0910045373128183,57,2,2,D,C.D,D,0.945663889872643,D,D,TRUE
1997,H,1.19254427842521,0.873521382815936,0.0945871797531853,88,1.0910045373128183,57,2,2,H,C.H,H,NA,H,D,FALSE
1998,D,1.40639871509522,0.525961657141534,0.374697037085488,89,1.4615885308225955,57,2,2,D,C.D,D,0.17173597153296005,D,H,FALSE
1998,H,1.57813468662818,0.474038342858466,0.374697037085488,89,1.4615885308225955,57,2,2,H,C.H,H,NA,H,H,TRUE
1999,H,1.11027285517408,1,0.455193300514086,90,1.0947270855684554,57,1,1,H,C.H,H,NA,H,D,FALSE
2000,D,0.142911508576716,0.350459126359886,0.0038000024900783,91,0.4284667461292476,57,3,3,D,C.D,D,0.40636961733198307,D,D,TRUE
2000,H,0.549281125908699,0.576870501823085,0.0321457890138921,91,0.4284667461292476,57,3,3,H,C.H,H,0.689135374154871,H,D,FALSE
2000,R,1.23841650006357,0.0726703718170286,0.290058948108365,91,0.4284667461292476,57,3,3,R,C.R,R,NA,R,H,FALSE
2001,H,0.523708258226028,1,0.117456063953123,92,0.5061859321926911,56,1,1,H,C.H,H,NA,H,H,TRUE
2002,H,0.803385321199506,1,0.151220948891992,93,0.7892223321899234,56,1,1,H,C.H,H,NA,H,H,TRUE
2003,H,1.00905743719922,1,0.180667051173386,94,1.0145980100434933,56,1,1,H,C.H,H,NA,H,D,FALSE
2004,H,0.891461300177556,1,0.189042682071914,95,0.8873866860533227,56,1,1,H,C.H,H,NA,H,H,TRUE
2005,H,0.806479730560958,1,0.120502899906537,96,0.8020318864079294,56,1,1,H,C.H,H,NA,H,H,TRUE
2006,H,1.06844772667015,1,0.133009817811373,97,1.0573362906717654,54,1,1,H,C.H,H,NA,H,D,FALSE
2007,H,0.971763202677892,1,0.123867139955481,98,0.945284667747621,54,1,1,H,C.H,H,NA,H,D,FALSE
2008,D,1.5255145209637,0.958287032501538,0.35004135826396,99,1.54970145866016,53,2,2,D,C.D,D,2.44108917193032,D,H,FALSE
2008,H,3.96660369289402,0.0417129674984616,0.35004135826396,99,1.54970145866016,53,2,2,H,C.H,H,NA,H,H,TRUE
2009,D,1.71115071712216,0.957944322932703,0.598355421468051,100,1.5805553060478768,51,2,2,D,C.D,D,5.198391860726081,D,H,FALSE
2009,H,6.90954257784824,0.042055677067297,0.598355421468051,100,1.5805553060478768,51,2,2,H,C.H,H,NA,H,H,TRUE
2010,D,1.13673380915523,0.587413961429068,3.11534451725188,101,0.8965972297279279,51,2,2,D,C.D,D,0.5681715905232301,D,H,FALSE
2010,H,1.70490539967846,0.412586038570932,3.11534451725188,101,0.8965972297279279,51,2,2,H,C.H,H,NA,H,H,TRUE
