Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1963,D,0.125945350737856,0.768380829915065,0.00377708758193472,15,0.1678344314142872,37,2,2,D,C.D,D,0.315725664352053,D,D,TRUE
1963,H,0.441671015089909,0.231619170084936,0.00377708758193472,15,0.1678344314142872,37,2,2,H,C.H,H,NA,H,D,FALSE
1964,D,0.187311453073241,0.181495102140289,0.0204231994225118,16,0.6555367325641496,37,2,2,D,C.D,D,0.5507341411719879,D,D,TRUE
1964,H,0.738045594245229,0.818504897859711,0.0204231994225118,16,0.6555367325641496,37,2,2,H,C.H,H,NA,H,H,TRUE
1965,H,0.942304968938992,1,0.114614605854442,17,0.9560176460080378,37,1,1,H,C.H,H,NA,H,H,TRUE
1966,H,0.970873898634114,1,0.0737796550618153,18,0.9625547591274177,38,1,1,H,C.H,H,NA,H,H,TRUE
1967,H,1.09020729600347,1,0.0770730814766551,19,1.0776435367424062,38,1,1,H,C.H,H,NA,H,H,TRUE
1968,H,0.88058985464358,1,0.0625828246415592,20,0.8631566038889228,38,1,1,H,C.H,H,NA,H,H,TRUE
1969,H,1.05403480646372,1,0.052942104872977,21,1.0541610160708812,38,1,1,H,C.H,H,NA,H,H,TRUE
1970,D,1.26488073844415,0.42060750200234,0.13589974928448,22,1.3615405756881103,38,2,2,D,C.D,D,0.11267165978030991,D,H,FALSE
1970,H,1.37755239822446,0.57939249799766,0.13589974928448,22,1.3615405756881103,38,2,2,H,C.H,H,NA,H,H,TRUE
1971,H,1.40474909161601,1,0.137604298359336,23,1.4094302106777634,38,1,1,H,C.H,H,NA,H,H,TRUE
1972,H,1.0827519943627,1,0.0796216113140462,24,1.0934286001686124,38,1,1,H,C.H,H,NA,H,H,TRUE
1973,H,1.09712101459764,1,0.0557903396203851,25,1.0858929319599144,38,1,1,H,C.H,H,NA,H,H,TRUE
1974,H,1.07152637593639,1,0.0523394066075247,26,1.0698668096879629,38,1,1,H,C.H,H,NA,H,H,TRUE
1975,H,1.14689294665186,1,0.0620288784026449,27,1.1433388223638619,38,1,1,H,C.H,H,NA,H,H,TRUE
1976,H,1.3022569209667,1,0.0719342522024021,28,1.305747482515401,38,1,1,H,C.H,H,NA,H,H,TRUE
1977,H,1.15519965213913,1,0.0802421679729917,29,1.1477460292287915,38,1,1,H,C.H,H,NA,H,H,TRUE
1978,H,0.990495953051564,1,0.130239845077898,30,1.016857940503654,41,1,1,H,C.H,H,NA,H,H,TRUE
1979,H,0.79008333706601,1,0.0688916303786357,31,0.78820088078289,42,1,1,H,C.H,H,NA,H,H,TRUE
1980,H,0.694600406164082,1,0.070454954126924,32,0.6850128464866904,43,1,1,H,C.H,H,NA,H,H,TRUE
1981,H,0.874666465744036,1,0.0884791756348445,33,0.8743810532281017,43,1,1,H,C.H,H,NA,H,H,TRUE
1982,D,0.721959886864869,0.745190181806585,0.0392728012916429,34,0.8581611005700117,43,2,2,D,C.D,D,0.6385637969659209,D,H,FALSE
1982,H,1.36052368383079,0.254809818193415,0.0392728012916429,34,0.8581611005700117,43,2,2,H,C.H,H,NA,H,H,TRUE
1983,H,1.15437664461445,1,0.0863469718843649,35,1.1456854226004494,43,1,1,H,C.H,H,NA,H,H,TRUE
1984,D,0.984608225516531,0.604234145908658,0.024528373269255,36,1.1446655117190057,43,2,2,D,C.D,D,0.413484301028879,D,H,FALSE
1984,H,1.39809252654541,0.395765854091343,0.024528373269255,36,1.1446655117190057,43,2,2,H,C.H,H,NA,H,H,TRUE
1985,H,1.12587974434529,1,0.0609166037279217,37,1.1124883350764985,43,1,1,H,C.H,H,NA,H,H,TRUE
1986,H,1.03543446237102,1,0.0918425587853662,38,1.0325389258957292,43,1,1,H,C.H,H,NA,H,H,TRUE
1987,H,1.15173871936577,1,0.130222862397756,39,1.1371417810324476,43,1,1,H,C.H,H,NA,H,H,TRUE
1988,H,1.07876248929908,1,0.196187352328081,40,1.0903679233027541,43,1,1,H,C.H,H,NA,H,H,TRUE
1989,D,0.444502811370041,0.405411380873288,0.0443517118595436,41,0.8635487773404051,43,2,2,D,C.D,D,0.6974485621264089,D,D,TRUE
1989,H,1.14195137349645,0.594588619126712,0.0443517118595436,41,0.8635487773404051,43,2,2,H,C.H,H,NA,H,H,TRUE
1990,H,0.638916841607662,1,0.0818791354648106,42,0.6248086619984319,43,1,1,H,C.H,H,NA,H,H,TRUE
1991,H,0.741909024091551,1,0.0899192290747848,43,0.7240011214190608,43,1,1,H,C.H,H,NA,H,H,TRUE
1992,H,0.744677963230426,1,0.0775209256969617,44,0.743264360452299,43,1,1,H,C.H,H,NA,H,H,TRUE
1993,D,0.682808670859441,0.484469078359348,0.0233749876157776,45,0.9755192366303042,43,2,2,D,C.D,D,0.5605764003280189,D,D,TRUE
1993,H,1.24338507118746,0.515530921640652,0.0233749876157776,45,0.9755192366303042,43,2,2,H,C.H,H,NA,H,H,TRUE
1994,H,0.944425802109841,1,0.094880159851108,46,0.9316585941810767,43,1,1,H,C.H,H,NA,H,H,TRUE
1995,H,1.03078323545799,1,0.103594809714223,47,1.0211349307970334,43,1,1,H,C.H,H,NA,H,H,TRUE
1996,H,1.28430985544965,1,0.112432353229154,48,1.2849149985828334,43,1,1,H,C.H,H,NA,H,H,TRUE
1997,H,1.27203446191959,1,0.110398279161988,49,1.271646928446976,43,1,1,H,C.H,H,NA,H,H,TRUE
1998,H,1.04843769222453,1,0.0669577627549357,50,1.0311478911157461,43,1,1,H,C.H,H,NA,H,H,TRUE
1999,H,1.10104683524605,1,0.14483629023961,51,1.097293246320617,43,1,1,H,C.H,H,NA,H,H,TRUE
2000,H,1.28462027135845,1,0.235826539692452,52,1.2690652196054162,43,1,1,H,C.H,H,NA,H,H,TRUE
2001,D,0.677647116573608,0.482120559514925,0.027360284162468,53,1.1508486348720617,43,3,3,D,C.D,D,0.8172824608951821,D,D,TRUE
2001,H,1.49492957746879,0.446365081894109,0.027360284162468,53,1.1508486348720617,43,3,3,H,C.H,H,0.6997048988500798,H,H,TRUE
2001,R,2.19463447631887,0.0715143585909655,0.027360284162468,53,1.1508486348720617,43,3,3,R,C.R,R,NA,R,R,TRUE
2002,H,0.784031659878469,1,0.0867657337443235,54,0.776688588705547,43,1,1,H,C.H,H,NA,H,H,TRUE
2003,H,0.963015674326924,0.952525132546684,0.0887997190771343,55,0.9912393379894583,43,2,2,D,C.D,D,1.3651341783778559,D,H,FALSE
2003,R,2.32814985270478,0.0474748674533164,0.0887997190771343,55,0.9912393379894583,43,2,2,H,C.H,H,NA,H,R,FALSE
2004,H,0.915953502425671,1,0.0899626701509533,56,0.9289616152366011,43,1,1,H,C.H,H,NA,H,H,TRUE
2005,H,0.759912451122563,1,0.106400126892993,57,0.7546149463024789,43,1,1,H,C.H,H,NA,H,H,TRUE
2006,D,0.502661655735106,0.241228741447695,0.0324578740920614,58,0.8300059469546457,43,2,2,D,C.D,D,0.42089684469532895,D,D,TRUE
2006,H,0.923558500430435,0.758771258552305,0.0324578740920614,58,0.8300059469546457,43,2,2,H,C.H,H,NA,H,H,TRUE
2007,H,0.742685459786878,1,0.0670443369871656,59,0.7367346453606676,43,1,1,H,C.H,H,NA,H,H,TRUE
2008,H,0.885061826448269,1,0.0816295822149598,60,0.8814527223658598,43,1,1,H,C.H,H,NA,H,H,TRUE
2009,H,1.22568934823959,1,0.123136746463108,61,1.208948461579936,39,1,1,H,C.H,H,NA,H,H,TRUE
2010,H,1.10963436178123,0.48275862068965447,0.109987210568875,62,1.1175384825608699,29,3,3,D,C.D,D,7.098270943983742e-5,H,H,TRUE
2010,H,1.10963436178123,0.48275862068965447,0.109987210568875,62,1.1175384825608699,29,3,3,H,C.H,H,3.28726823728163,H,H,TRUE
2010,R,4.39693809041758,0.0344827586206913,0.109987210568875,62,1.1175384825608699,29,3,3,R,C.R,R,NA,R,R,TRUE
