Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1974,H,0.738852942288889,1,0.0834186906590097,19,0.7224868730289661,42,1,1,H,C.H,H,NA,H,H,TRUE
1975,H,1.01517272361805,1,0.0640396873186052,20,1.021816468958533,42,1,1,H,C.H,H,NA,H,H,TRUE
1976,H,0.968522396488593,1,0.0801028414005189,21,0.992840564900288,42,1,1,H,C.H,H,NA,H,H,TRUE
1977,H,1.2006048855826,1,0.0743165594222091,22,1.2086824274581491,44,1,1,H,C.H,H,NA,H,H,TRUE
1978,H,1.24969138309269,1,0.0613352273086131,23,1.2617186555058038,44,1,1,H,C.H,H,NA,H,H,TRUE
1979,H,1.13403709944358,1,0.0955923835779176,24,1.1198223114772066,44,1,1,H,C.H,H,NA,H,H,TRUE
1980,H,1.07119694695602,1,0.0474899721508373,25,1.0783304302545351,44,1,1,H,C.H,H,NA,H,H,TRUE
1981,H,0.813370583390551,1,0.0316060493322402,26,0.80472488246882,44,1,1,H,C.H,H,NA,H,H,TRUE
1982,H,0.965574819641359,1,0.0238069537410605,27,0.9574048016686698,44,1,1,H,C.H,H,NA,H,H,TRUE
1983,D,0.728701089649572,0.819592682039666,0.0181298211420714,28,0.7910864914375363,44,2,2,D,C.D,D,0.432303468570548,D,D,TRUE
1983,H,1.16100455822012,0.180407317960334,0.0181298211420714,28,0.7910864914375363,44,2,2,H,C.H,H,NA,H,H,TRUE
1984,H,0.953204972825356,1,0.0866581668420234,29,0.9387619016329283,44,1,1,H,C.H,H,NA,H,H,TRUE
1985,H,0.853414841341594,1,0.0349915519165284,30,0.8547793269308394,44,1,1,H,C.H,H,NA,H,H,TRUE
1986,H,1.04483565407292,1,0.124939790764377,31,1.0314643789531575,44,1,1,H,C.H,H,NA,H,H,TRUE
1987,H,1.03632671341298,1,0.021037068618476,32,1.0302970492573917,44,1,1,H,C.H,H,NA,H,H,TRUE
1988,H,1.21316429726319,1,0.0878665655831313,33,1.2035708250034638,44,1,1,H,C.H,H,NA,H,H,TRUE
1989,H,1.37039419641709,1,0.048688957852285,34,1.3630979210278233,44,1,1,H,C.H,H,NA,H,H,TRUE
1990,D,0.890426254928111,0.455422789332224,0.0204839176948277,35,1.2076072272880516,44,2,2,D,C.D,D,0.5767423761101591,D,D,TRUE
1990,H,1.46716863103827,0.544577210667776,0.0204839176948277,35,1.2076072272880516,44,2,2,H,C.H,H,NA,H,H,TRUE
1991,H,1.09601285288669,1,0.0494304017249809,36,1.0815932418161893,44,1,1,H,C.H,H,NA,H,H,TRUE
1992,H,1.15028975638084,1,0.0335644542651094,37,1.153748520580017,44,1,1,H,C.H,H,NA,H,H,TRUE
1993,H,1.07898821374331,1,0.0534035336896026,38,1.0686488822578124,44,1,1,H,C.H,H,NA,H,H,TRUE
1994,H,1.12816166994855,1,0.0368452642672519,39,1.1352437898477241,44,1,1,H,C.H,H,NA,H,H,TRUE
1995,D,0.594406329885364,0.473774319869772,0.0138453658665552,40,0.8114122783884193,44,2,2,D,C.D,D,0.406513410326676,D,D,TRUE
1995,H,1.00091974021204,0.526225680130228,0.0138453658665552,40,0.8114122783884193,44,2,2,H,C.H,H,NA,H,H,TRUE
1996,H,0.751613438814377,1,0.0217521319011561,41,0.7593377351136089,44,1,1,H,C.H,H,NA,H,H,TRUE
1997,H,0.829512577874501,1,0.0281039266770968,42,0.8276836015460407,44,1,1,H,C.H,H,NA,H,H,TRUE
1998,H,0.884036977064177,1,0.0439953113619071,43,0.8872692153651107,44,1,1,H,C.H,H,NA,H,H,TRUE
1999,H,0.820662847251671,1,0.0116096376997923,44,0.8181448805665189,44,1,1,H,C.H,H,NA,H,H,TRUE
2000,H,0.916316197918712,1,0.0297819283000331,45,0.914196932738606,44,1,1,H,C.H,H,NA,H,H,TRUE
2001,H,1.05674078241015,1,0.0491679414506577,46,1.0500945561242336,44,1,1,H,C.H,H,NA,H,H,TRUE
2002,H,0.862031475335179,1,0.0259443848856918,47,0.8596081169566148,44,1,1,H,C.H,H,NA,H,H,TRUE
2003,H,0.891364868268708,1,0.0374253791774352,48,0.8865759677601175,44,1,1,H,C.H,H,NA,H,H,TRUE
2004,D,0.687010278614549,0.510980854370938,0.0235200457411844,49,0.9339467874246586,44,2,2,D,C.D,D,0.503332208031141,D,D,TRUE
2004,H,1.19034248664569,0.489019145629061,0.0235200457411844,49,0.9339467874246586,44,2,2,H,C.H,H,NA,H,H,TRUE
2005,D,0.86955925545272,0.936908632948493,0.038195398101363,50,0.8745276677653545,44,2,2,D,C.D,D,0.8114192075107401,D,H,FALSE
2005,H,1.68097846296346,0.0630913670515076,0.038195398101363,50,0.8745276677653545,44,2,2,H,C.H,H,NA,H,H,TRUE
2006,H,1.0151840214325,1,0.0371886310885576,51,1.0192856342496515,44,1,1,H,C.H,H,NA,H,H,TRUE
2007,H,1.04821276805524,1,0.0256065511785472,52,1.039868316302378,44,1,1,H,C.H,H,NA,H,H,TRUE
2008,H,1.08270354133657,1,0.0376745148869092,53,1.0851513851642995,44,1,1,H,C.H,H,NA,H,H,TRUE
2009,D,1.15756262526944,0.934607835622323,0.0207591137896965,54,1.1759668077825287,44,2,2,D,C.D,D,0.5294341746218101,D,H,FALSE
2009,H,1.68699679989125,0.0653921643776771,0.0207591137896965,54,1.1759668077825287,44,2,2,H,C.H,H,NA,H,H,TRUE
2010,H,1.00947729050137,1,0.0252146271164878,55,0.9997389631434911,44,1,1,H,C.H,H,NA,H,H,TRUE
