Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1950,H,1.20188981411312,1,0.205954249275265,1,1.207113146219878,20,1,1,H,C.H,H,NA,H,H,TRUE
1951,H,1.05845518015801,1,0.0933232897751581,2,1.0189905278035836,25,1,1,H,C.H,H,NA,H,H,TRUE
1952,H,0.965027763005555,1,0.0672319253678402,3,0.9744848027470964,26,1,1,H,C.H,H,NA,H,H,TRUE
1953,H,1.01352728706726,1,0.158242796136163,4,1.0208578115262852,26,1,1,H,C.H,H,NA,H,H,TRUE
1954,D,0.712411298306061,0.388960360756176,0.0245136813512848,5,1.0698735647555502,26,2,2,D,C.D,D,0.557143988043639,D,D,TRUE
1954,H,1.2695552863497,0.611039639243824,0.0245136813512848,5,1.0698735647555502,26,2,2,H,C.H,H,NA,H,H,TRUE
1955,H,1.05575355738025,0.964241585055743,0.075683637602124,6,1.0556999085558876,28,2,2,D,C.D,D,1.5384087215639302,D,H,FALSE
1955,R,2.59416227894418,0.0357584149442569,0.075683637602124,6,1.0556999085558876,28,2,2,H,C.H,H,NA,H,R,FALSE
1956,H,0.998846686393792,1,0.0787817527502079,7,0.9853925644728591,28,1,1,H,C.H,H,NA,H,H,TRUE
1957,H,0.9311080639487,1,0.137249742959768,8,0.9378806508302955,28,1,1,H,C.H,H,NA,H,H,TRUE
1958,H,1.03067051643139,0.924902816558913,0.0784234967907138,9,1.0719709831876965,28,2,2,D,C.D,D,1.0833562136699901,D,H,FALSE
1958,R,2.11402673010138,0.0750971834410867,0.0784234967907138,9,1.0719709831876965,28,2,2,H,C.H,H,NA,H,R,FALSE
1959,H,1.08265866026151,1,0.0854370827864191,10,1.0815611943807169,28,1,1,H,C.H,H,NA,H,H,TRUE
1960,H,0.955641713940511,1,0.0663688120292256,11,0.96922412682694,28,1,1,H,C.H,H,NA,H,H,TRUE
1961,D,0.425448650914845,0.450724664294879,0.0187921967101108,12,0.7368829751469793,28,2,2,D,C.D,D,0.557783066270517,D,D,TRUE
1961,H,0.983231717185362,0.549275335705121,0.0187921967101108,12,0.7368829751469793,28,2,2,H,C.H,H,NA,H,H,TRUE
1962,H,0.552534661502818,1,0.0799498252118358,13,0.5515239783802902,28,1,1,H,C.H,H,NA,H,H,TRUE
1963,D,0.313115398117663,0.604812454685573,0.0237870543695247,14,0.6091022161726222,28,2,2,D,C.D,D,0.875395140446327,D,D,TRUE
1963,H,1.18851053856399,0.395187545314427,0.0237870543695247,14,0.6091022161726222,28,2,2,H,C.H,H,NA,H,H,TRUE
1964,D,0.5473145894981265,0.393009544310059,0.0112197926838697,15,0.5653006588796601,28,3,3,D,C.D,D,0.5240687319890609,D,D,TRUE
1964,D,0.5473145894981265,0.393009544310059,0.0112197926838697,15,0.5653006588796601,28,3,3,H,C.H,H,0.6340404475426631,H,D,FALSE
1964,H,1.44338940303532,0.213980911379883,0.0112197926838697,15,0.5653006588796601,28,3,3,R,C.R,R,NA,R,H,FALSE
1965,H,0.808967773613612,1,0.0932716062284116,16,0.8090389512102244,28,1,1,H,C.H,H,NA,H,H,TRUE
1966,H,0.84690225959561,1,0.0727003357958712,17,0.8453838256130255,28,1,1,H,C.H,H,NA,H,H,TRUE
1967,D,0.650615589663245,0.56938114148469,0.0121267868751726,18,0.823739468046025,28,2,2,D,C.D,D,0.41151601922192504,D,D,TRUE
1967,H,1.06213160888517,0.43061885851531,0.0121267868751726,18,0.823739468046025,28,2,2,H,C.H,H,NA,H,H,TRUE
1968,H,0.763171324007222,1,0.0442478571116331,19,0.7662744398166016,28,1,1,H,C.H,H,NA,H,H,TRUE
1969,H,0.902432815726186,1,0.0355576300867224,20,0.9012029301211928,28,1,1,H,C.H,H,NA,H,H,TRUE
1970,H,0.919727692251616,0.880477292047872,0.029509196230184,21,0.9782623409507498,28,2,2,D,C.D,D,0.726985046509474,D,H,FALSE
1970,R,1.64671273876109,0.119522707952128,0.029509196230184,21,0.9782623409507498,28,2,2,H,C.H,H,NA,H,R,FALSE
1971,H,0.873757361338481,1,0.0691137271592455,22,0.845327216805998,28,1,1,H,C.H,H,NA,H,H,TRUE
1972,D,0.7367609151861385,0.4642857142731115,0.00566786810064842,23,0.8217337084429918,28,3,3,D,C.D,D,0.311430272161227,D,D,TRUE
1972,D,0.7367609151861385,0.4642857142731115,0.00566786810064842,23,0.8217337084429918,28,3,3,H,C.H,H,0.5837176782587481,H,D,FALSE
1972,R,1.4761937295255,0.0714285714537766,0.00566786810064842,23,0.8217337084429918,28,3,3,R,C.R,R,NA,R,R,TRUE
1973,D,0.600023823043246,0.557473279913203,0.0175057151618291,24,0.8228504036848476,28,2,2,D,C.D,D,0.5108934636709941,D,D,TRUE
1973,H,1.11091728671424,0.442526720086797,0.0175057151618291,24,0.8228504036848476,28,2,2,H,C.H,H,NA,H,H,TRUE
1974,D,0.865711090166044,0.595978851332707,0.0412363462671661,25,1.1690555130543652,28,2,2,D,C.D,D,0.7591661022669561,D,D,TRUE
1974,H,1.624877192433,0.404021148667293,0.0412363462671661,25,1.1690555130543652,28,2,2,H,C.H,H,NA,H,H,TRUE
1975,H,1.45473411769409,1,0.297281694399599,26,1.4767101095780364,28,1,1,H,C.H,H,NA,H,H,TRUE
1976,H,1.34983682361772,1,0.262379888358572,27,1.3289921182877211,28,1,1,H,C.H,H,NA,H,H,TRUE
1977,H,1.30667245501387,0.892671836885915,0.177348045844989,28,1.3788135057440172,28,2,2,D,C.D,D,1.6024497249234,D,H,FALSE
1977,R,2.90912217993727,0.107328163114085,0.177348045844989,28,1.3788135057440172,28,2,2,H,C.H,H,NA,H,R,FALSE
1978,H,1.42306525916168,1,0.281461807589151,29,1.3960393549717245,28,1,1,H,C.H,H,NA,H,H,TRUE
1979,D,0.54934549916999,0.285439974901719,0.0290752221247841,30,1.3275584127699405,28,3,3,D,C.D,D,0.93294063019867,D,D,TRUE
1979,H,1.48228612936866,0.607420350730267,0.0290752221247841,30,1.3275584127699405,28,3,3,H,C.H,H,1.0486378946875399,H,H,TRUE
1979,R,2.5309240240562,0.107139674368014,0.0290752221247841,30,1.3275584127699405,28,3,3,R,C.R,R,NA,R,R,TRUE
1980,D,0.878377654263158,0.728504158360171,0.113908645858345,31,0.9643014228695539,28,2,2,D,C.D,D,1.4183822576024023,D,H,FALSE
1980,H,2.29675991186556,0.271495841639828,0.113908645858345,31,0.9643014228695539,28,2,2,H,C.H,H,NA,H,H,TRUE
1981,H,0.906784772544178,1,0.112679851164906,32,0.9284382154926247,28,1,1,H,C.H,H,NA,H,H,TRUE
1982,H,0.720674018248593,1,0.0534227085661997,33,0.7149082685943119,28,1,1,H,C.H,H,NA,H,H,TRUE
1983,H,0.737260229301918,1,0.0769355905274139,34,0.7585488824785303,28,1,1,H,C.H,H,NA,H,H,TRUE
1984,H,0.848182424512313,1,0.105371063665544,35,0.8570696312521044,28,1,1,H,C.H,H,NA,H,H,TRUE
1985,H,0.863224797582614,1,0.116044735770002,36,0.8715827429299097,28,1,1,H,C.H,H,NA,H,H,TRUE
1986,H,1.17239409283604,1,0.114842996432865,37,1.1856065920628818,28,1,1,H,C.H,H,NA,H,H,TRUE
1987,H,1.05615506426046,1,0.195512203099952,38,1.049395747273187,28,1,1,H,C.H,H,NA,H,H,TRUE
1988,H,1.13326184535299,1,0.169693709406691,39,1.1543476914470034,28,1,1,H,C.H,H,NA,H,H,TRUE
1989,H,1.10660872185748,1,0.273593173604473,40,1.0898132439786525,28,1,1,H,C.H,H,NA,H,H,TRUE
1990,H,0.904824701749318,1,0.120417245486972,41,0.8799265327727135,28,1,1,H,C.H,H,NA,H,H,TRUE
1991,D,0.514420474947849,0.451938824596555,0.0347142037930265,42,0.9099174725470968,28,2,2,D,C.D,D,0.7049686311528011,D,D,TRUE
1991,H,1.21938910610065,0.548061175403445,0.0347142037930265,42,0.9099174725470968,28,2,2,H,C.H,H,NA,H,H,TRUE
1992,D,0.486179594964768,0.243899954522908,0.0207442810499489,43,1.0055885553067094,28,3,3,D,C.D,D,0.571641898124122,D,D,TRUE
1992,H,1.469699252451385,0.3780500227385465,0.0207442810499489,43,1.0055885553067094,28,3,3,R,C.R,R,NA,R,H,FALSE
1992,H,1.469699252451385,0.3780500227385465,0.0207442810499489,43,1.0055885553067094,28,3,3,H,C.H,H,0.8237555187249899,H,H,TRUE
1993,H,0.987499353107225,1,0.139554103266894,44,0.9535432329379674,28,1,1,H,C.H,H,NA,H,H,TRUE
1994,H,1.0116352197147,1,0.145275734926965,45,1.014155029600916,28,1,1,H,C.H,H,NA,H,H,TRUE
1995,D,0.548660453618728,0.773166967361818,0.0600574621610906,46,0.7099686446656933,28,2,2,D,C.D,D,1.032984261636332,D,D,TRUE
1995,H,1.58164471525506,0.226833032638182,0.0600574621610906,46,0.7099686446656933,28,2,2,H,C.H,H,NA,H,H,TRUE
1996,H,0.617563398421761,1,0.0602600543835476,47,0.6179316739158284,28,1,1,H,C.H,H,NA,H,H,TRUE
1997,H,0.728847664501804,1,0.0728539650884406,48,0.7551417830900705,28,1,1,H,C.H,H,NA,H,H,TRUE
1998,H,0.782837374955316,1,0.130224310710298,49,0.7634539527940895,28,1,1,H,C.H,H,NA,H,H,TRUE
1999,D,0.104216793274078,0.0713274979962057,3.54499992970237e-4,50,0.8324607481892484,28,3,3,D,C.D,D,0.726050517639666,D,D,TRUE
1999,H,0.830267310913744,0.857568590047216,0.0360868379449646,50,0.8324607481892484,28,3,3,H,C.H,H,0.589972334589336,H,H,TRUE
1999,R,1.42023964550308,0.071103911956578,2.89676660440467e-5,50,0.8324607481892484,28,3,3,R,C.R,R,NA,R,R,TRUE
2000,D,0.785400239069303,0.790918870670503,0.0449053927392672,51,0.9204376356374016,28,2,2,D,C.D,D,0.804367526562127,D,H,FALSE
2000,H,1.58976776563143,0.209081129329497,0.0449053927392672,51,0.9204376356374016,28,2,2,H,C.H,H,NA,H,H,TRUE
2001,H,1.06531824935684,0.921750321252244,0.110808803253536,52,1.123244692179827,28,2,2,D,C.D,D,1.4523349995012498,D,H,FALSE
2001,R,2.51765324885809,0.0782496787477557,0.110808803253536,52,1.123244692179827,28,2,2,H,C.H,H,NA,H,R,FALSE
2002,D,0.506272271341271,0.643576660493517,0.0620134669121272,53,0.713782033728878,28,2,2,D,C.D,D,1.366240269901689,D,D,TRUE
2002,H,1.87251254124296,0.356423339506483,0.0620134669121272,53,0.713782033728878,28,2,2,H,C.H,H,NA,H,H,TRUE
2003,H,1.00119569910523,1,0.245203274337536,54,0.9907964186822525,28,1,1,H,C.H,H,NA,H,H,TRUE
2004,H,0.685370474531771,1,0.0934913810474768,55,0.6779371136784267,28,1,1,H,C.H,H,NA,H,H,TRUE
2005,H,0.88267933348125,1,0.0775176150010504,56,0.8780170974606478,28,1,1,H,C.H,H,NA,H,H,TRUE
2006,D,0.269971722231771,0.107149301256139,0.0282492562861613,57,1.1556540477856392,28,3,3,D,C.D,D,0.9244359525315389,D,D,TRUE
2006,H,1.19440767476331,0.857076155805975,0.0282492562861613,57,1.1556540477856392,28,3,3,H,C.H,H,0.8250949614576302,H,H,TRUE
