Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1950,D,0.885979903508845,0.857721707200739,0.0305793227279816,1,0.9308426382634493,22,2,2,D,C.D,D,0.839573099813285,D,D,TRUE
1950,H,1.72555300332213,0.142278292799261,0.0305793227279816,1,0.9308426382634493,22,2,2,H,C.H,H,NA,H,H,TRUE
1951,D,0.930146181913672,0.917996687036417,0.0872007320301987,2,0.9453832121831284,33,2,2,D,C.D,D,1.3542102874100082,D,H,FALSE
1951,H,2.28435646932368,0.0820033129635828,0.0872007320301987,2,0.9453832121831284,33,2,2,H,C.H,H,NA,H,H,TRUE
1952,H,1.1459664291281,1,0.124670049508057,3,1.1370306177284684,39,1,1,H,C.H,H,NA,H,H,TRUE
1953,H,1.22949574848803,1,0.262252668976174,4,1.2025046421918386,47,1,1,H,C.H,H,NA,H,H,TRUE
1954,H,1.019475823835,1,0.18955380987494,5,1.0042304000394828,51,1,1,H,C.H,H,NA,H,H,TRUE
1955,H,0.923562604251377,1,0.131110627516262,6,0.9099295976831409,54,1,1,H,C.H,H,NA,H,H,TRUE
1956,D,0.400549560610271,0.144231588369703,0.01988216527278,7,1.0206901496486553,58,3,3,D,C.D,D,0.621024735198029,D,D,TRUE
1956,H,1.0215742958083,0.720070254146333,0.01988216527278,7,1.0206901496486553,58,3,3,H,C.H,H,0.51410111577242,H,H,TRUE
1956,R,1.53567541158072,0.135698157483964,0.01988216527278,7,1.0206901496486553,58,3,3,R,C.R,R,NA,R,R,TRUE
1957,D,0.562789658487779,0.247229567531048,0.0147841906687114,8,1.034001143343488,59,3,3,D,C.D,D,0.521437955226441,D,D,TRUE
1957,H,1.08422761371422,0.614727667868923,0.0147841906687114,8,1.034001143343488,59,3,3,H,C.H,H,0.42836765251861,H,H,TRUE
1957,R,1.51259526623283,0.138042764600029,0.0147841906687114,8,1.034001143343488,59,3,3,R,C.R,R,NA,R,R,TRUE
1958,H,0.740271093604505,1,0.0893391099796127,9,0.7424800242741595,62,1,1,H,C.H,H,NA,H,H,TRUE
1959,H,0.909781579997704,1,0.0969560793128653,10,0.9188925302634219,63,1,1,H,C.H,H,NA,H,H,TRUE
1960,D,0.490737551829244,0.221742729374029,0.0517083301506563,11,1.0721800700382642,65,2,2,D,C.D,D,0.718972807678236,D,D,TRUE
1960,H,1.20971035950748,0.778257270625971,0.0517083301506563,11,1.0721800700382642,65,2,2,H,C.H,H,NA,H,H,TRUE
1961,D,1.22391870873361,0.929036961961253,0.145030009323229,12,1.2787363093353676,65,2,2,D,C.D,D,1.3077485206553499,D,H,FALSE
1961,H,2.53166722938896,0.0709630380387469,0.145030009323229,12,1.2787363093353676,65,2,2,H,C.H,H,NA,H,H,TRUE
1962,D,1.15835620027928,0.984843283235784,0.15310306713403601,13,1.1325869942598923,66,2,2,D,C.D,D,2.56272743696688,D,H,FALSE
1962,H,3.72108363724616,0.0151567167642158,0.15310306713403601,13,1.1325869942598923,66,2,2,H,C.H,H,NA,H,H,TRUE
1963,D,0.82841497965208,0.976392644135718,0.179862816175235,14,0.8449316809808235,66,2,2,D,C.D,D,1.71127605144234,D,H,FALSE
1963,H,2.53969103109442,0.0236073558642817,0.179862816175235,14,0.8449316809808235,66,2,2,H,C.H,H,NA,H,H,TRUE
1964,D,0.248089220401811,0.377360131188972,0.0426336364312484,15,0.9144634936680324,67,2,2,D,C.D,D,1.018330179659849,D,D,TRUE
1964,H,1.26641940006166,0.622639868811028,0.0426336364312484,15,0.9144634936680324,67,2,2,H,C.H,H,NA,H,H,TRUE
1965,D,0.284828030157601,0.504031688390266,0.0659055529745323,16,0.6925857984158543,67,2,2,D,C.D,D,0.8230258182354291,D,D,TRUE
1965,H,1.10785384839303,0.495968311609734,0.0659055529745323,16,0.6925857984158543,67,2,2,H,C.H,H,NA,H,H,TRUE
1966,D,0.26778639887713,0.465014120284687,0.0348550301201104,17,0.6312571427753498,67,2,2,D,C.D,D,0.6737338839916889,D,D,TRUE
1966,H,0.941520282868819,0.534985879715313,0.0348550301201104,17,0.6312571427753498,67,2,2,H,C.H,H,NA,H,H,TRUE
1967,D,0.509786930528697,0.678916526314945,0.107954866191215,18,0.7405257884021562,67,2,2,D,C.D,D,0.758217786029823,D,D,TRUE
1967,H,1.26800471655852,0.321083473685055,0.107954866191215,18,0.7405257884021562,67,2,2,H,C.H,H,NA,H,H,TRUE
1968,D,0.269541528073585,0.464609107439239,0.0521033962162978,19,0.7669186366547615,69,2,2,D,C.D,D,0.926945223847725,D,D,TRUE
1968,H,1.19648675192131,0.535390892560761,0.0521033962162978,19,0.7669186366547615,69,2,2,H,C.H,H,NA,H,H,TRUE
1969,D,0.258257959792405,0.237589139767648,0.0381520581876895,20,0.7519212634148608,69,2,2,D,C.D,D,0.624180151028362,D,D,TRUE
1969,H,0.882438110820767,0.762410860232352,0.0381520581876895,20,0.7519212634148608,69,2,2,H,C.H,H,NA,H,D,FALSE
