Year,Final.Class,C,P,V,id,std,Sample.depth,G.optimal,G.123,type,Class,Ori.Class,diffinYear,Adj.Class,Pred.Class,Diff
1972,H,0.947667860002871,0.982304448933666,0.105257929900376,18,0.9561126074311561,58,2,2,D,C.D,D,1.508157311229229,D,H,FALSE
1972,R,2.4558251712321,0.0176955510663347,0.105257929900376,18,0.9561126074311561,58,2,2,H,C.H,H,NA,H,R,FALSE
1973,H,0.959421492423787,1,0.0898338597813275,19,0.9535283019936853,58,1,1,H,C.H,H,NA,H,H,TRUE
1974,H,1.10254086159651,1,0.0851289142941805,20,1.0877733881090816,59,1,1,H,C.H,H,NA,H,H,TRUE
1975,H,1.15847353830255,1,0.0717433535755667,21,1.1591624633176605,59,1,1,H,C.H,H,NA,H,H,TRUE
1976,H,1.14341222145735,1,0.098262987145459793,22,1.1644821512730066,60,1,1,H,C.H,H,NA,H,H,TRUE
1977,H,1.06694149642094,1,0.0911635643508421,23,1.0632019095321317,60,1,1,H,C.H,H,NA,H,H,TRUE
1978,H,1.11421510584155,1,0.0609179499386493,24,1.1098801536817382,60,1,1,H,C.H,H,NA,H,H,TRUE
1979,H,1.06723568291848,1,0.10917583152132,25,1.0542891612963539,60,1,1,H,C.H,H,NA,H,H,TRUE
1980,H,1.05323656845194,1,0.17154497674321,26,1.0467544886132585,60,1,1,H,C.H,H,NA,H,H,TRUE
1981,H,0.932290621255548,1,0.0924217045930093,27,0.9252320283525772,62,1,1,H,C.H,H,NA,H,H,TRUE
1982,H,0.863560838183534,1,0.0721789376700157,28,0.8737428329908681,62,1,1,H,C.H,H,NA,H,H,TRUE
1983,H,1.00334867450947,1,0.11028536837256,29,1.007095553248009,62,1,1,H,C.H,H,NA,H,H,TRUE
1984,D,0.528883444625688,0.22467000527059,0.0393071712464225,30,1.0161447118626157,62,2,2,D,C.D,D,0.6064126768260221,D,D,TRUE
1984,H,1.13529612145171,0.77532999472941,0.0393071712464225,30,1.0161447118626157,62,2,2,H,C.H,H,NA,H,H,TRUE
1985,D,1.02888972552252,0.442850079898623,0.112033286529362,31,1.107402731517259,62,2,2,D,C.D,D,0.11016180808788989,D,H,FALSE
1985,H,1.13905153361041,0.557149920101377,0.112033286529362,31,1.107402731517259,62,2,2,H,C.H,H,NA,H,H,TRUE
1986,H,0.981179745641373,1,0.174995390389489,32,0.9719111943884019,62,1,1,H,C.H,H,NA,H,H,TRUE
1987,H,0.823113347811599,0.967711446437873,0.0711739222940378,33,0.8326176666236439,62,2,2,D,C.D,D,1.5319956796978311,D,H,FALSE
1987,R,2.35510902750943,0.0322885535621271,0.0711739222940378,33,0.8326176666236439,62,2,2,H,C.H,H,NA,H,R,FALSE
1988,H,0.885415670394722,1,0.105672796665544,34,0.88265211497906,62,1,1,H,C.H,H,NA,H,H,TRUE
1989,H,1.01224124221078,1,0.140277922682262,35,0.9845995994380261,62,1,1,H,C.H,H,NA,H,H,TRUE
1990,H,0.942498003034469,1,0.110382692679497,36,0.9307419041160716,62,1,1,H,C.H,H,NA,H,H,TRUE
1991,D,0.9059513322962,0.911108838303966,0.0659003080423493,37,0.9500087690074194,62,2,2,D,C.D,D,0.85658288807456,D,H,FALSE
1991,H,1.76253422037076,0.0888911616960341,0.0659003080423493,37,0.9500087690074194,62,2,2,H,C.H,H,NA,H,H,TRUE
1992,H,0.945974223031401,1,0.201256970374973,38,0.921879736470266,62,1,1,H,C.H,H,NA,H,H,TRUE
1993,H,0.973273632262468,1,0.193298245880968,39,0.9376155410062226,62,1,1,H,C.H,H,NA,H,H,TRUE
1994,D,1.02146736266261,0.586857516408325,0.215073083313822,40,1.066152337211068,62,2,2,D,C.D,D,0.18487474937609982,D,H,FALSE
1994,H,1.20634211203871,0.413142483591675,0.215073083313822,40,1.066152337211068,62,2,2,H,C.H,H,NA,H,H,TRUE
1995,D,0.297616275367632,0.289634027844809,0.0489730445212979,41,0.7515485863707245,62,2,2,D,C.D,D,0.6145372952353559,D,D,TRUE
1995,H,0.912153570602988,0.710365972155191,0.0489730445212979,41,0.7515485863707245,62,2,2,H,C.H,H,NA,H,H,TRUE
1996,D,0.447526094216803,0.212650239190593,0.115108120220141,42,1.160330697483308,62,2,2,D,C.D,D,0.888041567870207,D,D,TRUE
1996,H,1.33556766208701,0.787349760809407,0.115108120220141,42,1.160330697483308,62,2,2,H,C.H,H,NA,H,H,TRUE
1997,H,1.18391193017408,1,0.220646478728041,43,1.2078566148158791,62,1,1,H,C.H,H,NA,H,H,TRUE
1998,H,1.0327966211668,1,0.19513269887008,44,1.040512184474211,62,1,1,H,C.H,H,NA,H,H,TRUE
1999,H,0.792752396780534,1,0.141698627325144,45,0.7727901780449098,62,1,1,H,C.H,H,NA,H,H,TRUE
2000,D,0.172074626048462,0.127659359504762,7.67149259999204e-4,46,0.992022074756038,62,3,3,D,C.D,D,0.8797398189558681,D,D,TRUE
2000,H,1.05181444500433,0.825023952790053,0.0830602113906286,46,0.992022074756038,62,3,3,H,C.H,H,1.3001863817395098,H,H,TRUE
2000,R,2.35200082674384,0.047316687705185,0.0526408545774672,46,0.992022074756038,62,3,3,R,C.R,R,NA,R,R,TRUE
2001,H,0.866198823872556,1,0.151744795010762,47,0.8867115895512913,62,1,1,H,C.H,H,NA,H,H,TRUE
2002,D,0.45943008552237,0.876785041740956,0.0631162052073611,48,0.5220943694786142,62,2,2,D,C.D,D,0.7680920347242,D,H,FALSE
2002,H,1.22752212024657,0.123214958259044,0.0631162052073611,48,0.5220943694786142,62,2,2,H,C.H,H,NA,H,H,TRUE
2003,D,0.396495577964053,0.183932412464421,0.116932710768174,49,0.9981657145444464,62,2,2,D,C.D,D,0.732033113589107,D,D,TRUE
2003,H,1.12852869155316,0.816067587535579,0.116932710768174,49,0.9981657145444464,62,2,2,H,C.H,H,NA,H,H,TRUE
2004,D,0.257685730619611,0.146413849051498,0.0281553182942606,50,0.9902332360078279,62,3,3,D,C.D,D,0.7548611526322191,D,D,TRUE
2004,H,1.01254688325183,0.716412563840578,0.0281553182942606,50,0.9902332360078279,62,3,3,H,C.H,H,0.56108787626868,H,H,TRUE
2004,R,1.57363475952051,0.137173587107924,0.0281553182942606,50,0.9902332360078279,62,3,3,R,C.R,R,NA,R,H,FALSE
2005,D,0.137479344199914,0.158141659793547,0.00479090850117069,51,1.1072458759851693,62,3,3,D,C.D,D,1.004560654476216,D,D,TRUE
2005,H,1.14203999867613,0.311777382187941,0.012987656733379,51,1.1072458759851693,62,3,3,H,C.H,H,0.12772447012674992,H,H,TRUE
2005,R,1.26976446880288,0.530080958018512,0.150674060033358,51,1.1072458759851693,62,3,3,R,C.R,R,NA,R,H,FALSE
2006,D,1.02819387685158,0.491128403425783,0.183759614128249,52,1.1075248319673054,62,2,2,D,C.D,D,0.15559798784982015,D,H,FALSE
2006,H,1.1837918647014,0.508871596574217,0.183759614128249,52,1.1075248319673054,62,2,2,H,C.H,H,NA,H,H,TRUE
2007,D,0.0927198144730528,0.079589630895676,8.64937838691874e-5,53,1.0967407869908001,62,3,3,D,C.D,D,0.9687190842537672,D,D,TRUE
2007,H,1.06143889872682,0.159618832742925,7.54800363513343e-4,53,1.0967407869908001,62,3,3,H,C.H,H,0.1335903799590501,H,H,TRUE
2007,R,1.19502927868587,0.760791536361399,0.182095162288143,53,1.0967407869908001,62,3,3,R,C.R,R,NA,R,H,FALSE
2008,D,1.06062465250166,0.538382135220089,0.21137595722944,54,1.1214404608466195,52,2,2,D,C.D,D,0.16465382382993998,D,H,FALSE
2008,H,1.2252784763316,0.461617864779911,0.21137595722944,54,1.1214404608466195,52,2,2,H,C.H,H,NA,H,H,TRUE
2009,D,0.070046627858216,0.0784188559337735,8.22653536478967e-4,55,1.0456613490485427,51,3,3,D,C.D,D,0.9188588712590859,D,D,TRUE
2009,H,0.988905499117302,0.725451667877228,0.0439515240979606,55,1.0456613490485427,51,3,3,H,C.H,H,0.633218767774998,H,H,TRUE
2009,R,1.6221242668923,0.196129476188998,0.0602435634866226,55,1.0456613490485427,51,3,3,R,C.R,R,NA,R,H,FALSE
2010,H,1.01308673449951,0.927135607033633,0.128798121119791,56,1.044765327779434,49,2,2,D,C.D,D,1.0702742767620501,D,H,FALSE
2010,R,2.08336101126156,0.0728643929663676,0.128798121119791,56,1.044765327779434,49,2,2,H,C.H,H,NA,H,R,FALSE
