"","id.x","value","Year","id.y","BinYear","Region","AGENT1","AGENT2","SEVERITYoriginal","SEVERITY0123","Ord50"
"1","1",1.40951796520531,1968,119,1950,NA,NA,NA,NA,NA,19
"2","1",1.39313666139754,1968,119,1950,NA,NA,NA,NA,NA,19
"3","1",0.25974076229602,1968,119,1950,NA,NA,NA,NA,NA,19
"4","1",0.51598961086193,1968,119,1950,NA,NA,NA,NA,NA,19
"5","1",1.52728527939554,1968,119,1950,NA,NA,NA,NA,NA,19
"6","1",1.68136826147439,1968,119,1950,NA,NA,NA,NA,NA,19
"7","1",1.03859106319997,1968,119,1950,NA,NA,NA,NA,NA,19
"8","1",0.708877451796083,1968,119,1950,NA,NA,NA,NA,NA,19
"9","1",0.754905499705223,1968,119,1950,NA,NA,NA,NA,NA,19
"10","1",0.448201775669393,1968,119,1950,NA,NA,NA,NA,NA,19
"11","1",1.05663094513266,1968,119,1950,NA,NA,NA,NA,NA,19
"12","1",0.959349060466497,1968,119,1950,NA,NA,NA,NA,NA,19
"13","1",0.927059912661745,1968,119,1950,NA,NA,NA,NA,NA,19
"14","1",0.920847353854739,1968,119,1950,NA,NA,NA,NA,NA,19
"15","1",1.17315130041911,1968,119,1950,NA,NA,NA,NA,NA,19
"16","1",0.913074961059675,1968,119,1950,NA,NA,NA,NA,NA,19
"17","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"18","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"19","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"20","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"21","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"22","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"23","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"24","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"25","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"26","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"27","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"28","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"29","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"30","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"31","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"32","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"33","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"34","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
"35","1",NA,1968,119,1950,NA,NA,NA,NA,NA,19
