"","id.x","value","Year","id.y","BinYear","Region","AGENT1","AGENT2","SEVERITYoriginal","SEVERITY0123","Ord50"
"1","1",1.12571053069885,1944,95,1900,NA,NA,NA,NA,NA,45
"2","1",1.07705866275295,1944,95,1900,NA,NA,NA,NA,NA,45
"3","1",0.963254228029935,1944,95,1900,NA,NA,NA,NA,NA,45
"4","1",1.1241244949013,1944,95,1900,NA,NA,NA,NA,NA,45
"5","1",1.17029013057603,1944,95,1900,NA,NA,NA,NA,NA,45
"6","1",1.06184286652476,1944,95,1900,NA,NA,NA,NA,NA,45
"7","1",1.03597081149331,1944,95,1900,NA,NA,NA,NA,NA,45
"8","1",1.28308544372383,1944,95,1900,NA,NA,NA,NA,NA,45
"9","1",0.949271266173383,1944,95,1900,NA,NA,NA,NA,NA,45
"10","1",1.04418543962458,1944,95,1900,NA,NA,NA,NA,NA,45
"11","1",0.848124567818847,1944,95,1900,NA,NA,NA,NA,NA,45
"12","1",0.949309578092511,1944,95,1900,NA,NA,NA,NA,NA,45
"13","1",0.900171829667797,1944,95,1900,NA,NA,NA,NA,NA,45
"14","1",1.07069761040384,1944,95,1900,NA,NA,NA,NA,NA,45
"15","1",0.90043338407698,1944,95,1900,NA,NA,NA,NA,NA,45
"16","1",1.28425592043722,1944,95,1900,NA,NA,NA,NA,NA,45
"17","1",0.84482806498685,1944,95,1900,NA,NA,NA,NA,NA,45
"18","1",0.74670934872337,1944,95,1900,NA,NA,NA,NA,NA,45
"19","1",0.830123493379236,1944,95,1900,NA,NA,NA,NA,NA,45
"20","1",0.806780162943504,1944,95,1900,NA,NA,NA,NA,NA,45
"21","1",0.955604958035386,1944,95,1900,NA,NA,NA,NA,NA,45
"22","1",1.00316985870488,1944,95,1900,NA,NA,NA,NA,NA,45
"23","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"24","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"25","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"26","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"27","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"28","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"29","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"30","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"31","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"32","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"33","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"34","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"35","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"36","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"37","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"38","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"39","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"40","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"41","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"42","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"43","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"44","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"45","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"46","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"47","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"48","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"49","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"50","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"51","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"52","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"53","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"54","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"55","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"56","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"57","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"58","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"59","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"60","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"61","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"62","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"63","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"64","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"65","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"66","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"67","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"68","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"69","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"70","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"71","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"72","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"73","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"74","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"75","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"76","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"77","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"78","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"79","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"80","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"81","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
"82","1",NA,1944,95,1900,NA,NA,NA,NA,NA,45
