"","id.x","value","Year","id.y","BinYear","Region","AGENT1","AGENT2","SEVERITYoriginal","SEVERITY0123","Ord50"
"1","1",1.59877416764187,1932,83,1900,NA,NA,NA,NA,NA,33
"2","1",0.954721280585938,1932,83,1900,NA,NA,NA,NA,NA,33
"3","1",1.23941047908966,1932,83,1900,NA,NA,NA,NA,NA,33
"4","1",1.16752584585025,1932,83,1900,NA,NA,NA,NA,NA,33
"5","1",1.3979248748091,1932,83,1900,NA,NA,NA,NA,NA,33
"6","1",1.50139829852918,1932,83,1900,NA,NA,NA,NA,NA,33
"7","1",1.13850129672268,1932,83,1900,NA,NA,NA,NA,NA,33
"8","1",1.11591764168399,1932,83,1900,NA,NA,NA,NA,NA,33
"9","1",1.39186952225744,1932,83,1900,NA,NA,NA,NA,NA,33
"10","1",1.11490943818539,1932,83,1900,NA,NA,NA,NA,NA,33
"11","1",1.36959125603996,1932,83,1900,NA,NA,NA,NA,NA,33
"12","1",1.08080529240064,1932,83,1900,NA,NA,NA,NA,NA,33
"13","1",1.05297636023724,1932,83,1900,NA,NA,NA,NA,NA,33
"14","1",1.10225561904124,1932,83,1900,NA,NA,NA,NA,NA,33
"15","1",1.17658431584326,1932,83,1900,NA,NA,NA,NA,NA,33
"16","1",1.65670935841166,1932,83,1900,NA,NA,NA,NA,NA,33
"17","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"18","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"19","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"20","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"21","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"22","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"23","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"24","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"25","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"26","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"27","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"28","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"29","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"30","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"31","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"32","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"33","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"34","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"35","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"36","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"37","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"38","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"39","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"40","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"41","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"42","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"43","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"44","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"45","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"46","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"47","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"48","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"49","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"50","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"51","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"52","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"53","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"54","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"55","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"56","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"57","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"58","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"59","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"60","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"61","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"62","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"63","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"64","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"65","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"66","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"67","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"68","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"69","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"70","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"71","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"72","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"73","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"74","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"75","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"76","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"77","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"78","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"79","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"80","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"81","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"82","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"83","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"84","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"85","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"86","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"87","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"88","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"89","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"90","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"91","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"92","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"93","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"94","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"95","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"96","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"97","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"98","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"99","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"100","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"101","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"102","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"103","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"104","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"105","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"106","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"107","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
"108","1",NA,1932,83,1900,NA,NA,NA,NA,NA,33
